user_id,user_screen_name,indegree,outdegree,bad_user_id
141223090,viniciuslavor,206,212,116128664
171592831,Mariana__Gomes_,135,614,149723746
146625293,belieber_tweets,862,822,146358583
42711312,iurizinho,50,107,19379421
85855827,_Hinadia_,486,1426,77737330
40119878,Hesketter,1088,1999,104138764
178904230,agpenit_tte,64,342,151023541
25701410,Anne_cpl,162,175,149743732
128769748,millacolorada,30,215,106638747
143890463,denymarinho,236,615,117283598
135230126,Martylene,23,78,111201190
105791182,prikaadias_,104,318,151479047
114171447,JOAOOOOOOh,463,1909,96666731
170853925,yurilima_,257,914,51602744
212916388,CM_7,7,81,142757227
156668840,JuniorMegaGito,172,88,126419582
194184480,ViictorVeloso,8,32,154355350
194200280,Hoffer_Rock,9,4,154379102
185699981,brunoforever_,66,207,147986756
170821294,carlosparcas05,159,140,139251377
109632945,victor_h_m,1437,2001,143725283
128709618,jessiferreira00,222,80,106597628
88191321,heyluz,11713,55,31858738
190278464,lompess,1627,2001,149882592
170381099,climafelix,18,72,140174720
152814341,brendospn,217,723,124353168
189217694,KaioK9,136,67,80964357
176165274,thiagorveiga,88,143,142937602
188454354,cineisallgood,343,356,149149740
175196021,cris__leao,199,687,142442308
173146870,MayaraGLopes,87,655,140875204
144958620,LilySBrandao,732,375,142232370
194215796,SintomasDPobre,18,28,152872576
162601725,ElisandraLS,312,340,149801077
189155029,Retweet_BR,1105,3,149346658
76225871,finarigudo,21,34,67774761
188205453,ColiriosYEAH,1414,2001,149408634
187997489,nandinhanazario,217,715,149125813
82729861,kamillyra,728,2001,146443564
150372549,paulabats_,67,232,151522148
99368868,jessikaleasley,74,38,93732971
184795746,igobrownjr,138,451,147393995
83427882,Pedrovantol2010,765,2001,87976738
187281298,brugiganga,15,16,148783234
131295671,ViniciusBelloti,3048,2374,119316500
185121125,vipbeto,65,154,154288479
194364036,Thaynastofel_,191,603,154612716
124551864,juninho_1910,107,400,103737726
128856943,amandastrindade,126,375,111762526
146728716,erika_mmenezes,681,1778,143142665
99759737,Coabara,18,123,128353805
57751891,feerpereiira,53,79,152835175
161737990,byank_bia,50,253,129934205
194584232,PHGaldino,26,41,153318160
150277157,angelikaviana,602,1782,121760053
51666308,DiegoCSIron,204,701,25036508
80156213,DanielJuniorrr,32,129,141072194
129566466,VictorGaragem,143,577,125386963
111058496,Gregramalho,2535,2022,94522946
130645840,cezanneh,174,205,108217706
122145887,paullynhacocota,229,546,103087074
187630627,Amandaa_lna,82,301,154416204
188421023,ArielGalaviz1,40,58,148979264
75804368,Deybynho,28,73,61220561
164000092,steliiima,953,107,132374857
129878059,raythay,125,361,107430743
73748854,Kleyyy,2718,74,97071610
68867039,DanniLhobregatt,1485,384,131571665
176253471,ChristianM_M,9,47,154588212
160705964,natycarolcerny,136,264,129507823
194198335,igormeedeiros,30,107,154376219
90405318,Milena_Sybalde,460,860,79798551
52621825,akemiyamauti,114,128,26358515
105314262,werlleybertelli,203,252,144638115
108369331,jhuliafonseca,365,142,93772882
117814161,jkjuliakerber,266,88,99263897
209801827,ColorKoba,0,2,154558530
86307188,fehhnando,431,329,102083894
99402550,tercinhafr,73,152,87185310
109298930,FuckYeaps,8257,8365,149125638
167562293,kahreichert,660,2001,135911431
178424125,PahhSKira,2,16,154547554
181009618,MazzoSEP,121,64,148231437
173604744,Diego___Goulart,25,110,141193867
57673957,xTamires,1375,427,99315282
172369290,PosigripRJ,72,136,140314432
151690989,thiago_dj1,189,136,123649445
113141117,junniorprofilo,13210,2971,98868188
123338547,Leia_Moda,564,934,102933919
193461697,TaysOliveira,73,44,29497191
108441940,LucasVivan,38,74,94674572
203514743,thauanabieber,5,0,135899646
64789221,Vassimon,343,104,28656994
94380830,fabiojunior15,387,1349,143104683
101411315,jonatascarlos,2685,3005,91562401
191146581,justin_bbrasil_,622,2001,150580290
149995799,ranny2010,2634,2952,121600883
147310596,lipe_laris,1285,85,120009707
52891875,Victormedeiros1,6691,3884,25915003
183599553,angelkarioca,408,1432,147111498
133921008,KamyxLacerda,6359,49,144415905
191835726,jj_albuquerque,184,751,151236433
179175098,FansMaryePeche,175,225,144552903
171305107,danilitte,149,198,139572435
185298593,andrezzahappy,731,1972,151941463
90898622,ThaysRafaelle,660,624,84429820
190421553,saamloeschener,311,958,149993568
168206517,steicy_emyland,3219,779,136726880
174258632,greicy_cm,435,969,142281454
191691159,Aleef_xD,253,142,151026972
190233113,mongalisa12,495,1503,149873655
89817243,celinamor,443,1858,80219095
187605831,TLmonster,481,1476,149150678
210172938,minireporter,2,3,121462158
74266206,NandoBachiega,68,132,60056683
189001061,orgasticcover,2650,281,149199586
180130142,ykarodesouza,163,1364,145038513
183209941,nataliadalpiva,334,1374,146736253
80163674,alleflyon,180,214,140662348
163340103,Thayfeeh,536,1937,131036390
182006157,Edu_Kin,4764,174,146067601
37565309,llouiis,2143,403,17941120
191716087,runwayaddict,658,2001,75119529
48336026,kelsonroberto,1155,275,41215999
153564372,larissapannuci,1427,34,124125528
171458561,thaynnasouzaa,628,94,139751247
185691454,TBriito,853,72,147806207
170934538,samyy2000,7012,7944,139574880
191080993,tesaopormalas,445,673,152513428
67400945,Anapaula_galvao,3494,473,49671927
186903997,XTeoCoelho,858,1996,148824342
33668111,CMarvell,66,523,117247679
172179176,bmsoficial,1191,1989,140187709
174782863,Guilher_14,72,45,143650382
144379319,Amandasouzac,1266,727,52901653
84706451,hugocalebe,105,217,71979420
87580572,cujooficial,5691,681,76172543
72335220,LuaniRovani,122,130,55381850
177005190,brunoOmc,303,622,144125931
185940505,seupett,566,1981,147876262
102525330,Faclubeisa,330,301,145260306
170876345,Priscila589,828,1970,139417248
80913344,JessicaAricia,9314,2837,69743810
190704111,dicasdetw,1788,2045,150338778
67977993,Pablokalinoski,89,97,130679932
141430670,Michael_Andrei,431,763,115527905
30155767,Saullo,130,133,39927566
182589511,RudyPizzicato,500,28,146676863
65504975,gennyoficial,37633,100,138921712
155021682,glaufidelis,1809,78,125193308
155902726,dansouzza,55,73,64203024
192647395,roriz5,26,140,152329581
133893999,Thiales10,346,257,133792272
192995934,rodrigomelo92,84,549,152789142
181259105,JehFinhOd10,254,622,145627012
148890511,DevedeSiqueira,317,40,148200350
112842004,Le_Just,789,897,148313387
181273374,_BeatrizK,96,310,113645787
159981759,srtakamilla,1939,197,128804326
123665151,robmaster19,319,291,104340009
129494361,yanesouza,1765,1453,143134808
190798055,fabio_drey,198,30,151049343
129028062,JBfaclubeBR,976,1375,150012672
131691837,brunnorsantos,1516,1706,109740069
188913353,bastian_savedra,131,429,149170267
181248965,jennyraayane,240,512,145619761
192716737,brpassos,509,1260,99788532
161480780,vitor_ramalho,1136,2001,92380344
63463051,portalsertanejo,1348,1261,56710142
96831664,thaty_phekena,17,57,154260134
127601599,gucristini,126,412,106057762
196833724,marcosdesousa,547,551,10472099
194052285,19954585,46,295,154169238
187223435,brunnacarool,450,924,105230273
55125129,prjoseroberto,450,145,44749594
176920923,weendyyziinha,417,912,143506392
193464449,Coringaproducao,228,691,153385388
155392041,danielbombaiano,1044,1440,143491564
154283115,raphamiiranda,122,131,124687742
174123962,bill_alexson,1153,240,141551566
192025348,ssfabiiana,156,58,151478821
185356744,marichibior_,163,404,154566613
170823867,Naty_botelho,88,454,139401589
146561277,OoOJULIANNELIMA,144,210,122975867
193112786,digyours,61,192,152938883
146184050,AmorRealSente,4367,5128,150835422
170504223,andreout_,786,359,154644508
171322658,SaamySou,131,61,139611333
137424215,WagnerSantooos,426,287,115416328
143589697,Hellen_Ferrero,3278,2721,79537324
164003490,Deloiiira,130,642,131433198
57438530,esterbm,258,809,29282689
82454983,Allih_Bastos,3827,686,98868359
129045291,Anaizzaa,314,139,107000968
178913386,luandrumer,131,527,149787450
72121974,Luanaaferreiraa,3462,1863,53813352
139451277,MCJULILADY,11,35,114154336
147527691,Douglas_Souzaa,362,874,146846755
140167561,Filipe_Amorim_,328,264,148498989
84702257,karlafernandis,61,525,71977357
187001173,Greg_Oficial,2422,1058,148805120
68583048,ericckvengenz,5103,5839,132252269
68016032,talisontlz,1006,1999,139212175
65974650,Buxigaah,159,481,48737358
191794159,djbetto1,29,216,151182047
100074874,caio_vns,292,50,145894152
56898206,Sogaita,82,131,28889317
139821189,SrtAline,864,72,15846946
178513658,fabinhopax,146,51,144175339
55704253,JoOh_R,17661,15627,119308895
90072456,xKaueDC,5645,5956,79597309
84964966,belincruz,55,227,77290153
187981454,Tulhinho12,52,173,149150795
71934196,jeffersoalmeida,1346,348,75050231
192687540,rodschw,272,122,152383767
49368011,iBrooke_,6671,7515,142516265
71911439,Glauciaoriginal,172,492,81663577
77060518,gabrielmend,75,168,68161340
34455268,medeirosleandro,3882,1594,19587072
192270319,BabiiDgues,164,178,151808281
139947438,wfantunes,5357,2589,114512102
162572120,msilfre,369,1001,130543926
188078389,Fernando_seks,249,611,149010183
139425224,jully_oak,1392,867,116541678
66697962,FaelDoria,92,90,123012921
161302956,alousss,10583,173,151375917
84602644,biiis_,1642,1573,71915253
187563687,leittedavii,320,484,153987166
161379242,crislaynelmbg,431,1113,129705183
193374635,joaobrothers,793,311,153271496
48495049,Lgr2k9,675,1779,116408441
124845547,vnstx,623,2001,103937440
190881060,BrendaEvelyn_05,458,34,151059542
146978889,kodornaa,557,191,119395491
187936087,j_oycekelly,285,802,151478521
65758494,jucalves,214,147,54609761
78912513,terezamolina,202,690,69078380
169917696,Jeeeh_Siilvaa,52,147,138676230
89011560,mandy_sbo,247,1898,148787087
144297702,rebeccabragaa,445,260,146478743
97285893,rafaelachoma,624,1526,109960584
184017053,gaabrielaalanza,1016,233,147180965
83659359,Rodrigueslucas_,166,53,118012538
165510310,pazmatheus,1796,581,133228491
186552303,Bielferroni,172,36,152342854
96141343,karencassemiro_,256,217,148983891
186266917,ls_lovee,276,778,142951691
77243919,tonyqueiroga,725,164,63861360
94545371,ForaRestart,4945,248,152879637
152744661,jeanlucca_,2896,2381,123527086
187706008,GiiovanaRocha,134,96,148749637
38755741,SO_Marcel,201,550,71600243
193372098,joycinhaferraz,33,48,153268477
57156190,Jr_Beja,3244,7,114914087
57795573,igorcarvalhodr,141,344,122160175
171731955,MayconGomes_,4307,2752,139892679
134188381,maylladiaz,314,807,131150332
190912034,kitotanaka,79,289,150213334
119518483,Mikaah_Gracinha,1019,2002,151768353
106215127,LariPereira1,2167,2109,96142520
188163498,KelvinFreittas,1521,175,149618081
170899036,viiitf,204,464,139307627
175557036,avenda_,895,1271,153470262
75851896,Edigleyson,5515,3369,61198655
176978057,luk_alexandre,107,241,144756136
152800306,paulo_brandaope,564,1572,123568753
194130432,jujuhandrade,22,17,154277624
69282573,Luukiita,251,147,124951685
124826556,Laurobz,105,98,103933321
173922734,JetterGabrieel,1589,265,141405835
182064141,IzummyLouise,20900,30,133595343
86043420,mrlianderson,10193,11226,102347306
124220833,Juuhgaucha,299,1299,103508647
158381919,fernandorocha26,156,192,127680155
116048911,brurab,365,90,148963942
75118059,lipemchm,365,236,60591139
178763973,EdiellyJBieber,742,1997,144999265
144164993,Erleyblath,754,2001,117435525
134645517,srta_vaah,989,2001,145735175
163660916,guii_lesz,565,758,134261756
122662135,moranguetts,3950,4477,105643349
116331181,preeetoquerido,197,614,98225025
157636812,moniquette3,75,331,127148242
77547823,Kamilaaaf,265,1234,64047998
186815242,rnldsouzaa,310,950,148320958
131286175,fotosdaisatkm,558,377,108454491
191219726,BiiiancaMarques,168,127,150377274
119020167,Aaronzera,1263,1997,100045381
61303115,Alyeel,191,93,31990140
149297832,emilianosampaio,82,103,144102990
122786146,grizalio_ammar,19,63,102564170
155967129,birooJuice_,15527,107,129110590
78902762,arianeakemy,707,321,64894155
187331325,didaog,324,1056,148520264
181967340,michkjalles,243,621,147074265
192939150,iheartlove_,756,1957,152907290
191639167,jvdelirio,66,83,150960755
116220194,ArmandoGlicerio,198,49,151355608
88698152,tanataelua,268,343,79778342
104823087,thamifeernandes,67,255,136418761
131359722,tiago_silva1991,106,234,108481793
165419765,joaovalmeidasan,318,867,133108449
159132472,biah_magalhaes,235,832,128502677
90161034,Amandha_limasep,253,650,140919447
120461392,JJeisonn,107,412,153650383
193697354,FagnerMarquesFM,113,116,153687597
34094363,rfti,629,276,13276044
129811249,moniseerigon,168,357,147601588
193427987,fezinhu15,385,1099,153339383
180571747,TS_soares,105,282,145261678
137827463,Joanasilvaaa,1096,1445,113022508
193882854,16caca,241,665,153913386
184015626,Julio_Caique,332,310,147243446
68311663,lukkasschrodder,10884,11916,50899974
191252608,karol_becker,591,111,118250199
70220759,aquila_kiwii,849,903,140988852
171696740,ro6er17,49,99,139848911
177019108,Henriquelindoo,25,59,146684670
106854965,AdriiOliveiraa,68,186,91853747
80903435,FerigattoBlink,358,1398,69691245
192653210,Eu_Sinto_Falta,716,1983,152338099
83004852,mariaclara_rawr,345,96,139520949
181438596,leite_le,65,37,145765782
161711871,isamundonick2,502,159,129947464
168212809,lorenalopes_jb,291,1045,136734775
67902468,AdrielSoeiro,1172,174,142423070
58495045,vitinho_alberto,576,2002,30018348
96513377,valeriaberzoin,635,1570,150347998
109020947,AugustoCesarSR,281,330,140564412
143165048,atilacrb,366,1238,116760389
90711038,JuniorBuzios,205,277,84335855
178388603,henriquewolney,156,333,144131917
169236624,ViHu_12,46,227,138046927
83043405,elviamasiero,130,96,70982152
168611997,bryansao,11053,537,137262078
163584885,bruno_oliveyra,537,1977,149308049
177427916,DaniiielaSena,210,54,143636668
192434892,Andrews_Knak,697,1936,152304438
88666414,DIGO1495,33,207,83360695
163637662,LoSantanaa,508,1300,131217052
168892319,vinnimarcon,210,526,137599392
174448431,s2vitinho,747,1173,142008887
88962426,ahamlester,212,629,135874956
180951402,elaine_furtado,411,447,145452285
183694219,alcebiades_10,5458,2913,147393174
131664868,LadyGagaTops,70651,1543,153823883
70684538,isadaniella,217,682,52854427
169161816,_leeth10,134,158,137948416
182339128,dalisonblack,411,1127,146244665
145024729,vicuellar,684,1984,131473929
182190029,_Blogados,686,1410,146309948
188948464,joaopaulo_l,1111,2002,149505696
59176395,natysaavedra,137,89,30593159
61907632,tonythedark,1895,2134,52378122
86326286,belasanttos,578,323,75444753
183329791,evelynferreiraf,561,103,146643530
178490901,crisdalara,156,81,144130992
103685981,MARIANAxxx,572,162,76587469
172542863,Heyitsandressac,1085,2001,140594099
82088881,naayaraprates,1751,40,70721158
189706556,apertaoRT,6335,6484,149889846
132992260,karllybeth,69,73,109614630
132354582,deeyaviilas,436,1178,109178029
125760474,ju_limaa,1842,2005,104647773
31175619,pablonery,145,547,11481996
190052816,vinicingomes,13,49,152593684
186519505,Aniinha_G,146,329,48477970
175549704,PedroCastroSouz,838,387,142525783
193511061,tatacorcino,50,205,153442742
108297258,claqwe,142,96,100290853
120072626,LigiaCibele,190,533,101230959
51203036,lufemaciel,15781,5643,24722788
165552602,FrancieneZ,430,1093,133286920
69331579,daphinediesel,106,200,53131349
73181988,isaacjamil,628,1102,54517792
190638408,pequenostrechos,1301,1662,150162484
114957323,rodrigoRock49,1457,719,98044704
179269109,leyziannesd,88,42,144611282
92016917,Lu19maciel,388,391,138693240
35486772,Babis_Bizarre,256,395,107024630
173989842,thaynanbluestar,2669,2946,141648908
121120666,Eliiamary,325,991,148906993
134185264,juceleydson,2506,1198,110488162
182142947,tpm_braba,194,740,149903933
193753128,Verdades_ChuckN,63,13,153752796
167091376,rh_carioca,2155,2125,135302448
173620226,TaillanySpears,153,139,121319790
14346755,vmhestudio,79,32,37446795
176377941,DIONATHASMA,454,1400,144730410
123281521,sabrinaroxane,21,33,108041630
167119992,Lun_dm,189,101,144757097
188926725,kobrarafael,601,403,150389129
190338892,RobsonRobsrvl,532,2001,150616306
105821489,BrensGoulart,185,412,60955909
144961691,bruninho_bruce,1376,2001,119939182
56281338,brunomacedo8,95,361,28431173
59668927,Caioanttunes,605,1581,85589777
148438551,_GustavoVicente,423,1050,149290013
54063394,nandachristina,237,885,26804985
51655534,RafaelaFFazzoni,8072,391,39773015
73704785,mayaracaribe,381,453,62649476
84871014,IngridViieira,193,525,72183745
52174277,viharmstrong,1919,412,80276415
89316220,clecio_dub,183,170,79170648
69917464,kehmilena,215,160,52333028
155633484,wesleiY2J,167,415,125655709
106519546,szbiannca,982,1977,91483298
131853230,BrunaRIanhes,47,199,152336872
186047846,dannilomonster,263,828,148144792
54676380,hugorockfall,7081,610,26348324
161277464,Maannuel_,250,623,145692245
164352655,BrunoSousa26,345,446,134199280
150723913,caahoF,425,1102,122469609
118510781,leidieny,216,965,99722890
135001374,luiz266,80,43,112099294
191993364,rayla13,149,399,151436634
182471417,deleilucio_cbjr,109,99,146288537
152473744,Fabricio__CRVG,572,2001,123332872
193873764,AoPassarDoTempo,169,337,153899703
163835834,sonliam,171,216,150302522
118234600,takeboo415,137,91,102499350
120909439,iagofalco,2162,1788,101320838
129457802,IanaGomez,2077,1520,107132790
115259320,lucival_,1055,1729,151222475
120923882,raphnunes,180,42,153423282
141294164,Tamariane,162,179,115444499
191545655,Hamiltonds,35,18,150835233
166180648,SODUBLADOS,1457,1967,134118048
184193487,JamileBragaa,71,245,147601047
76390632,ThiaguimDantas,1304,2002,63331990
162911182,Mayarandrady,611,553,142907163
31322838,Domennica,139,322,37347748
170729041,thaatwilight,141,386,142647920
110210891,leandroalvesz,29249,23901,125648033
158065318,jessicabieber9,724,314,82488751
133576132,Pepecoura,11,38,118529467
70574126,PedroColares,383,65,52783747
163914542,hadaxshy,287,1676,142895510
173292907,recordkids,428,1523,140980146
179216524,Wl_ramos,1512,720,144589062
71663311,Hudsonoscar,349,1331,53511608
170879163,franciscocsz121,2590,3066,139287509
154965575,Gaga_IsMyLife,239,285,140469201
72436776,York_Jr,1553,1574,149974568
170561988,vinih_walk,294,340,139089113
92640694,paulinhanovaes_,184,343,86018083
188357715,willian_maggot,863,1743,149211462
116199099,amandagatonaa,2508,3117,98609091
42253953,JuniorMMarq,1198,1553,150916474
129095234,Maah_Galio_,342,1304,130897422
100341633,lipeoficial2,95,149,87731055
23210224,djyatta,2682,1081,6396846
118082280,LeoSoarestw,105,255,99434802
81682819,isa_nogueira,170,903,70181896
164794712,08Brunna,40,273,132270658
16173783,D3nnyzuda,575,614,1530602
107441317,GustavoCamposS,1670,1983,82100686
85989478,dedelzinhoo,88674,67045,125280979
212290680,Te_Seguirei,0,0,150160974
165861962,Liii_souza,269,571,133700859
160657057,bahh_daylaine,1269,177,145179509
166682248,LariiMelman,255,1168,134774872
131386619,PlanesWalkerGil,1128,679,144344368
129865709,Biiah_Becker,1960,1998,146300888
98405087,gabibucheroni,360,1560,91372355
94806644,LeyvisonDantas,12395,6966,123776714
177798491,Forteenup,316,312,144973771
187251428,AlanaMaceedo,252,377,149513557
54420619,henriqueemateus,358,997,27074186
187191247,_Matews_,1786,2357,150177915
187499656,Cristhyahn,328,288,148922935
161043231,giulievieira,233,192,131375016
172838536,RobPerva,654,313,140659824
173917561,Gabriehl,8285,3135,443993
191420716,omelhorfixo,388,994,150683753
49039532,adilson_disse,3975,4413,148766658
110588304,Brenaperees,424,165,94206152
155642495,imcherrydesire,735,1999,128746701
156696880,LUCIANO22MORAES,499,1044,126655198
159311078,reudson13pt,91,185,128363405
134021213,JoaoDabul,124,267,110331689
173814909,AleexPCosta,971,2001,142268472
68283058,ViniciusF_A,965,2001,99991411
160585947,AndersonAdachi,245,17,153235325
41755562,BragaRafaell,539,840,147625544
66979784,helioauzier,3808,1678,49497024
111714541,JulianoTargon,8076,7573,94982585
78052826,matheusmadjer,13233,10101,64374225
68722455,Lsecomandi,1035,1999,120499663
51436214,Franthais,181,559,24875957
25154344,PhilLlipe,439,1064,7683713
116840251,marianamm_,181,606,101599136
128966385,Denersondahmer,299,608,106780105
46758685,OliveiraThiago,1016,580,21660668
70001052,_manu_al,1001,1675,94347108
143609728,luly_pamplona,448,494,117477593
184899981,Wilergomes,617,1990,147461187
144764881,sanguinety,2364,2623,117867819
188665443,_gudinizoficial,15279,13544,149080150
75402330,edilsonccfav,137,504,67386692
169611064,leesouzabr,127,163,138494494
180555850,JoonathaanSilva,329,330,145686752
164253594,Lisa_Skarleth,1025,1627,134436401
178936492,franci_marinho,190,169,147288194
173663855,amigocolorido2,487,1439,151615077
153530946,zedechicopt,299,589,124132869
148723121,_HenriqueBP,2089,2413,120916903
136296000,_WillianAraujo,2398,17,127536606
61064386,monteiroaguiar,104,273,32057627
171629400,FSAmaanda,262,137,139880028
187039420,glszone,1060,2001,148639452
122204611,maria_blond,1786,1103,102196738
193162272,DesventuradAlma,243,809,153001071
120480006,percivalgrau,854,2001,101029120
154185587,ritacasoli,85,111,124574840
192883520,ilovechuk,696,680,152654368
88712057,Monique_Escobar,609,845,139905714
175114048,Bjr12,420,1206,142249537
96606787,target_newsweek,153,545,149324687
144546717,DgCardozo,7134,7401,117708180
37430533,iviejess,1939,2135,15337187
53547829,MarciaHoli,390,466,26413916
212688319,charlenestar,0,0,139637136
150380004,carlinhospinh,97,118,142576117
169684272,galego_sangalo,1135,2001,140656165
40604973,lennoazevedo,336,1693,17552123
141734673,pinkvigarista,1071,1991,115738870
184243473,alica_elena,1052,40,147098810
110486710,igoornunees_,383,398,144813864
183742480,taatagois,91,121,146844758
82661198,vini_costa8,363,950,70742238
91006399,pr_marcelinho,172,391,80157052
178433221,byacm,756,831,144078571
109970403,AmyTagava,3083,322,96137563
190448469,IureLeal,613,1659,150656393
68261475,Luucasperroni,6410,2740,86743831
48183135,rbmodelseventos,542,1999,28146251
133384874,beeh05,320,671,109873309
94819684,weberjunio,159,316,82347940
168280831,karlamunibel,612,680,136823145
70199308,yurisantana,493,184,76649291
190460314,jhuliiia,1014,1761,150190031
40163813,cleitoCQC,21307,21675,45580718
51555295,Ysynhah,555,828,27718057
105268670,Gu_Lopesz,962,1930,142908449
173831689,Kuyomii,593,43,141453808
55395821,Kellywanick,1235,1939,27772006
19832040,LucasFontanive,453,1598,17276959
128434764,HygorBruzon,943,1171,139447735
169330906,danielwinks,408,639,138171872
79792812,DiddyDesrosiers,820,2001,66036611
153063089,Leotdx,839,1991,123763174
185651140,maax_pereiraa,257,101,147803558
89761396,lucasjoga3,327,73,144544801
140887347,MarlonCrestani,944,1988,115143053
124815211,gabrieldias08,813,439,130731018
166705836,brendabh17,1615,1018,134806047
191688178,hasswld,4855,1149,151023178
185943127,Niih__Bieber,1317,2000,147943432
170667315,HenrieteBarbosa,186,114,139159369
104194346,Neroh10,820,1751,90044077
81958410,kariinamota,2005,904,129461771
81212545,airtonlucio,1276,1999,115987118
151710037,emirfreitas,906,1991,122955412
188504235,Lady_Gravida,798,1998,149501080
84835708,will1201,20809,20771,77224985
177702034,FelipedSouzaa,317,786,143935594
187598213,biel_ziinhu,161,485,148705424
184883039,Maah_Lopess,300,845,147415686
185002188,RTrandom,1477,2001,19390568
140986883,annamuy,690,1817,115208401
175503811,Julia_Pelozo,578,1157,151672391
146999692,wlouzada,83,142,119415379
79592540,MycSpears,1319,822,149016308
183038517,medeiros_pop,3029,323,148011851
52907428,carvalhocunha,319,824,47437732
151622093,Mr_joseluiz,2070,2268,122720764
104788638,negotrajano,2076,2325,144306021
115399068,_LorenaAbreu,373,257,115415895
176499538,MarkosPhelipe,455,432,144271614
128580470,janinemelo09,213,789,106556879
58081106,subiseliz,279,546,38020438
105644147,retuitada,645,977,90911657
178835742,annynobr,222,577,144362683
179379035,meneez_k,1368,1912,147194532
65990412,ItsAyllaSousa,757,1908,48750027
119945665,mahmascaro,582,511,101442811
149592802,pac_man_1,5313,6192,122007654
191644216,mts_f,760,567,149559103
184861095,cllaunovato,952,178,147611057
128959683,eder_ceballos,1916,2357,106803018
65631665,bragafest,207,203,38003941
84728981,LuanaKrejci,1338,313,75746183
85449851,Leandrinho_Loc2,82,87,79468579
65684201,claudiamillen,577,1996,38823128
181360046,tomati_i,409,84,145716428
107782920,twiirada,846,1432,151711566
144996299,A_ViniFla81,1147,142,118018155
37220124,littlepatty22,161,319,70004932
181818967,juh_bruna,1688,2001,145944646
143427925,Ayumi_Fujimoto,415,542,124440653
186509842,Gabi_hu,400,776,148499834
68503670,IsadoraCalil,392,752,51403420
151551402,NedPeriolo,149,23,141471077
60649125,zehmartelli,48,52,31553350
71122374,guideggan,405,479,54377745
52405456,andremagarao,304,102,26493467
66851252,juuh734,322,92,115757953
156318022,Netuh22,455,751,127427193
161707744,lukkas_lopez,6621,2947,129922199
71286394,brunolhaes,2099,74,53256522
26021437,BunnyDae,1463,290,17881746
14687193,MediaPost,13193,596,431985
137521625,yaguitusilva,737,140,148325863
150338025,caiocavalinni,98,106,145548371
193618132,OlivfL,2,1,154273223
190009562,Esfregonacara,1159,1990,149914450
81502445,Jessicaalbea,871,376,70056041
179173876,henriquepicanco,1859,1857,2469166
85475977,BUBUDECAMARGO,652,1996,74942228
21877187,NickelEdge,58,94,5520384
139468208,AnndrewSmith,335,1051,114168735
18885690,ThePurposeDr,1000,330,104551477
67285623,Shyrmenia,649,598,49833742
150364966,Evellynmm,4458,42,121839032
126298276,Dymermc,1126,62,130040855
74247387,eddyzin,563,541,62831178
158532765,Aliisha_,823,2001,79232943
162803267,CaroLPinheiro7,231,984,130693447
181712001,GuiiMenezess,800,1974,151581266
155645361,carol_melo15,254,706,106099697
14849092,cayswann,127,207,485128
54248199,CrazySentences,340,1041,153235353
83878376,TatianyGraziele,1261,142,71488900
17897811,lucas____s,216,173,54421490
170112979,Polvorita1973,8053,7584,138789554
122418743,NahGuerreiro,1034,1681,102414692
145776925,CruvianaPress,576,1225,118563282
168159159,RE_Trend,1674,2002,136670055
172819066,Lukkakesterk,515,1999,140648394
188914717,betomontero20,128,43,149348973
68125535,LuisAlfredooPaz,32460,17398,108909703
172467647,isah_summer,53,179,144025475
70158765,marcelojuniobh,164,439,52500077
163249862,deltadoda,1543,2039,131226324
133064379,frasestensas,1960,2206,74667982
189245149,juhgobatto,970,1095,149342914
140989626,_butterflys,1216,1963,115261344
62587810,Gdiasps,5188,5685,32910603
170023316,p_yamanaka,777,1453,138730596
181023031,FelipeAmorim99,170,538,147304939
75881174,mlkALeXx,3132,2296,147060378
181668709,BuffetApolinari,468,1451,145895973
64740578,wagnergoomees,3073,216,152819530
166309514,caroljerryjonas,785,1837,26053129
157194400,MichellyOficial,2837,1783,126814082
91103118,grazisylva,573,90,80214049
104581339,analeticiab,306,641,34046782
106481427,sheilinha_a,2391,2111,150453158
186061851,Igor_727,763,1216,148335109
69992658,ViihVieiraStar,93,353,52396868
65761947,alessameirelles,893,1950,115664457
191863496,rayara_araujo,320,88,151269538
121697860,USAbrk,504,5,106561462
42068615,BananaaNanica,387,487,153018952
185934541,Thiaagopineschi,25,137,147868568
38125996,margieanthony,14,145,109577549
155711219,ricardobaziotti,1668,201,138104725
23587250,Aditra,204,244,6643524
126966888,Victor_Pendek,29347,12722,106872338
43893145,Oficinaprojetos,115,33,20259642
41653837,Emashow,9682,9791,18181364
184123288,daniielsantana_,207,403,147084235
129356346,Aririprado,532,1963,107202231
127427728,MrSHOWOUT860,173,421,132401081
144563631,atylaalmas15,594,1898,117740589
190914938,basedosfilmes,770,2002,150527784
175549293,tinpba,146,97,149200427
54398853,Geovannecrazy,950,2001,94768500
124917647,frschaves,213,698,103990880
110524748,isabelarawr,40,239,142757270
153389561,_NessaBraga,6247,135,125400442
147549182,_itsrafa,13622,14996,92077615
64278063,TataahMoura,975,1391,34101096
184936952,otavioskky,476,288,147440299
162844506,DH_BoyRadical,1011,948,152760944
123696060,TeamPeLu,585,1104,90870599
65754266,Wootzlove,1471,2001,57549143
190880290,Thamara_azeved,497,823,150221006
126764728,danoiteprodia,941,1988,105694409
32981352,Jorgebof,377,466,85397283
139979164,Mystickerfamily,19632,21501,114533004
